word1,word2,label
pretty,fine,0
manned,unmanned,1
golden,lucky,0
rough,fierce,0
poetic,prosaic,1
complete,unfinished,1
passable,impassable,1
dependable,reliable,0
endogamous,exogamous,1
new,original,0
continuous,constant,0
acidic,acid,0
existential,metaphysical,1
cruel,harsh,0
microscopic,macroscopic,1
fictional,romantic,0
khmer,cambodian,0
socialistic,capitalistic,1
fit,worthy,0
improper,proper,1
democratic,autocratic,1
polytheistic,monotheistic,1
moderate,mild,0
northwestern,south,1
polar,arctic,0
ordinary,special,1
furious,violent,0
pregnant,willing,0
humble,proud,1
fast,reckless,0
usable,available,0
unsafe,safe,1
smooth,quiet,0
immiscible,miscible,1
annual,biennial,1
immense,little,1
colored,dark,0
noble,reactive,1
center,right,1
rich,deep,0
same,unchanged,0
benign,malignant,1
distinct,marked,0
reputable,disreputable,1
conventional,positive,0
arrogant,humble,1
worthy,virtuous,0
slender,wide,1
curative,medicinal,0
fair,clean,0
last,supreme,0
wild,safe,1
incidental,essential,1
fuzzy,logical,1
natural,lifelike,0
equal,indifferent,0
manly,male,0
trustworthy,ethical,0
homogeneous,same,0
ambitious,audacious,0
vague,distinct,1
dissimilar,similar,1
mental,healthy,1
athletic,acrobatic,0
plain,attractive,1
despotic,democratic,1
instantaneous,slow,1
surreal,realistic,1
steep,precipitous,0
colored,white,1
extraordinary,usual,1
loose,vague,0
visible,visual,0
same,identical,0
steadfast,firm,0
shiny,glossy,0
pure,stainless,0
whole,abstract,1
void,full,1
collected,calm,0
easy,manageable,0
rough,polished,1
adiabatic,diabatic,1
joint,combined,0
spongy,hard,1
harsh,rough,0
crossbred,purebred,1
worthless,empty,0
feasible,infeasible,1
stocky,stout,0
warm,excited,0
mortal,immortal,1
low,feeble,0
longitudinal,short,1
downstream,upstream,1
immense,huge,0
insignificant,trivial,0
infinite,great,0
square,round,1
figurative,representative,0
wise,sassy,0
upside,downside,1
durable,perishable,1
fantastical,real,1
objective,external,0
lustrous,shiny,0
unequal,unfair,0
innocent,guilty,1
masochistic,sadistic,1
light,sufficient,1
acid,alkaline,1
shameful,disgraceful,0
special,peculiar,0
triumphant,victorious,0
apparent,ostensible,0
virtuous,honorable,0
huge,enormous,0
varied,uniform,1
threefold,twofold,0
marine,amphibious,1
extroverted,introverted,1
only,single,0
solid,liquid,1
substandard,inferior,0
unpopular,popular,1
predicate,affirmative,0
sane,insane,1
eager,sharp,0
violent,forceful,0
unable,ineffective,0
undeserving,deserving,1
foreign,native,1
absolute,arbitrary,0
nonlinear,linear,1
fast,strong,0
clean,hard,1
stupid,dull,0
plain,bare,0
hypertonic,hypotonic,1
monopolistic,competitive,1
alert,awake,0
convoluted,simple,1
comic,burlesque,0
static,kinetic,1
satisfactory,acceptable,0
ordinary,usual,0
rough,approximate,0
angry,pleased,1
stupid,idiotic,0
awake,alive,0
tiresome,slow,0
sessile,pedunculate,1
dry,drunk,1
overweight,underweight,1
exogamous,endogamous,1
irregular,crooked,0
indian,native,0
vacant,full,1
legal,illegal,1
frigid,hot,1
conspicuous,notable,0
medial,lateral,1
absurd,true,1
severe,rough,0
stupid,stolid,0
enthusiastic,excited,0
argillaceous,sandy,1
dramatic,melodramatic,0
rude,crude,0
primary,chief,0
vague,clear,1
close,remote,1
sharp,painful,0
gray,young,1
absent,present,1
interim,permanent,1
casual,nonchalant,0
pure,applied,1
remarkable,ordinary,1
minute,large,1
lazy,slow,0
little,tall,1
reckless,foolhardy,0
instinctive,natural,0
inherent,innate,0
bad,superior,1
indistinguishable,distinguishable,1
synthetic,natural,1
intrusive,extrusive,1
close,closed,0
neat,clean,0
tough,stiff,0
center,left,1
same,different,1
singular,strange,0
easy,hard,1
green,unripened,0
alert,active,0
common,individual,1
unbelievable,incredible,0
fixed,rigid,0
invalid,valid,1
semicircular,straight,1
amusing,serious,1
small,mean,0
unable,stiff,1
cool,warm,1
popular,accepted,0
wavy,undulating,0
clear,opaque,1
blank,empty,0
virtuous,exemplary,0
deceased,late,0
terrific,fantastic,0
fictitious,fictional,0
handsome,convenient,0
myopic,nearsighted,0
artificial,stilted,0
active,dormant,1
undivided,single,0
syllabic,quantitative,1
topical,general,1
amusing,comic,0
indistinct,distinct,1
spirited,lively,0
severe,good,1
collateral,lineal,1
fulvous,yellow,0
rich,fertile,0
imperfect,incomplete,0
immense,great,0
firm,unwavering,0
occasional,casual,0
compressible,incompressible,1
famed,notable,0
sensible,wise,0
vernal,autumnal,1
inferior,standard,1
thin,fat,1
chromatic,diatonic,1
applied,theoretical,1
unrighteous,righteous,1
rustic,rough,0
productive,unproductive,1
out,safe,1
negative,nonnegative,1
supplementary,primary,1
crafty,subtle,0
superficial,profound,1
taboo,profane,1
sufficient,adequate,0
oversized,little,1
endless,short,1
advanced,middle,1
incompetent,good,1
global,national,1
mortal,human,0
meticulous,precise,0
sedentary,migratory,1
awful,awesome,0
decrepit,new,1
delicate,graceful,0
pelagic,benthic,1
fundamental,central,0
disruptive,quiet,1
level,open,0
populous,numerous,0
humble,low,0
intelligible,plain,0
apprehensive,anxious,0
hollow,solid,1
manly,masculine,0
costly,cheap,1
passive,submissive,0
13th,thirteenth,0
unjust,unfair,0
limited,limitless,1
brutal,barbaric,0
celestial,spiritual,0
divine,sacred,0
legitimate,genuine,0
single,divorced,1
super,small,1
gigantic,little,1
proximal,distal,1
inexact,exact,1
monstrous,small,1
unmistakable,clear,0
moody,dark,0
heavy,weighty,0
thin,spirited,1
industrious,energetic,0
single,married,1
elliptic,ovate,0
concentric,eccentric,1
reasonable,arbitrary,1
honest,faithful,0
external,domestic,1
muscular,brawny,0
public,single,1
mournful,sad,0
excellent,fair,1
reasonable,suitable,0
fearless,bold,0
inactive,quiet,0
monounsaturated,saturated,1
odd,usual,1
silent,taciturn,0
functional,nonfunctional,1
fat,thin,1
half,whole,1
glorious,grand,0
unemployed,employed,1
influential,substantial,0
temporary,permanent,1
neat,finished,0
actual,possible,1
clear,unclear,1
singular,multiple,1
material,moral,1
insecure,confident,1
uncommon,scarce,0
powerful,powerless,1
negative,neutral,1
grave,dignified,0
psychic,mental,0
worthy,deserving,0
turbid,clear,1
due,undue,1
deliberate,unintended,1
creepy,crawly,0
absurd,ludicrous,0
unfashionable,fashionable,1
replete,full,0
conditional,contingent,0
singular,ordinary,1
big,invisible,1
independent,subordinate,1
religious,irreligious,1
chief,leading,0
false,real,1
uncontroversial,controversial,1
pale,red,1
strict,rigid,0
bad,sound,1
vivid,brilliant,0
populated,populous,0
attached,detached,1
desirable,preferable,0
sublime,elevated,0
obscure,humble,0
showy,fine,0
plebeian,noble,1
bourgeois,socialist,1
unusual,usual,1
local,widespread,1
profane,holy,1
runaway,fugitive,0
alicyclic,aliphatic,1
passionate,intense,0
molecular,brownian,0
interscholastic,intramural,1
astonishing,amazing,0
harmless,harmful,1
plain,sheer,0
frequent,infrequent,1
senior,young,1
lean,spare,0
boreal,southern,1
polite,civil,0
northernmost,south,1
frosted,clear,1
individual,shared,1
communal,individual,1
significant,unimportant,1
beautiful,ugly,1
adroit,clever,0
chronic,unusual,1
skeptical,credulous,1
uncertain,equivocal,0
heavy,violent,0
light,dark,1
puffy,small,1
concrete,composite,0
precise,exact,0
concentrated,diluted,1
cylindrical,angular,1
destitute,penniless,0
obese,lean,1
mediocre,average,0
opaque,transparent,1
colossal,small,1
dense,light,1
naked,simple,0
electrostatic,static,0
proactive,reactive,1
ceaseless,endless,0
famous,excellent,0
awful,good,1
nice,accurate,0
used,new,1
autumnal,vernal,1
warm,far,1
fat,thick,0
physical,psychological,1
isolated,connected,1
green,inexperienced,0
whole,undivided,0
captivating,charming,0
worried,easy,1
proud,ashamed,1
new,shabby,1
factual,actual,0
spiny,prickly,0
painless,painful,1
accentual,syllabic,1
parallel,oblique,1
active,operative,0
subtle,elusive,0
prime,meridian,0
rustic,unsophisticated,0
carnivorous,herbivorous,1
childlike,childish,0
superabundant,abundant,0
black,diluted,1
rugged,robust,0
unremarkable,ordinary,0
progressive,backward,1
destructive,devastating,0
awkward,comfortable,1
natural,aboriginal,0
heterozygous,homozygous,1
late,recent,0
virtuous,good,0
innovative,modern,0
handsome,comely,0
shiny,dull,1
horrible,frightening,0
oily,greasy,0
serial,sequential,0
untrue,correct,1
grubby,dirty,0
marshy,dry,1
spare,ample,1
new,worn,1
squat,stocky,0
initial,final,1
white,full,1
light,nimble,0
adipose,fatty,0
chilly,hot,1
prosperous,comfortable,0
haploid,diploid,1
helpful,beneficial,0
noble,honorable,0
correct,incorrect,1
additive,subtractive,1
beneficial,unfavourable,1
specified,unspecified,1
extant,extinct,1
murderous,bloodthirsty,0
formal,ceremonial,0
lesbian,heterosexual,1
humid,damp,0
charming,lovely,0
slender,thin,0
clean,fresh,0
specific,generic,1
dry,wry,0
indirect,direct,1
national,general,0
snobbish,public,1
resistant,absorbent,1
excellent,superior,0
simple,uncomplicated,0
insurgent,revolutionary,0
introductory,initial,0
aggregate,single,1
mean,nice,1
plump,chubby,0
cloudy,distinct,1
ineffectual,weak,0
northeast,south,1
elastic,inelastic,1
migratory,resident,1
roomy,large,0
clear,acute,0
canonical,apocryphal,1
happy,successful,0
deceased,live,1
defunct,alive,1
sensitive,insensitive,1
vindictive,spiteful,0
fictitious,genuine,1
asymmetric,symmetrical,1
unrelated,related,1
old,original,0
hypotonic,isotonic,1
identical,fraternal,1
sound,profound,0
remarkable,singular,0
international,domestic,1
hot,tasty,0
traditional,untraditional,1
fresh,sweet,0
pleasant,agreeable,0
instrumental,vocal,1
cheap,generous,1
ardent,keen,0
shameless,brazen,0
natural,sharp,1
tough,tender,1
immortal,imperishable,0
high,dear,0
unplanned,planned,1
fictional,nonfictional,1
monolingual,multilingual,1
black,bleak,0
overt,open,0
equal,unequal,1
statutory,illegal,1
loose,fast,1
sophisticated,advanced,0
upper,low,1
elder,junior,1
green,neutral,1
heterodox,orthodox,1
armoured,unarmoured,1
reformed,orthodox,1
unpolished,polished,1
abundant,rare,1
quiet,gentle,0
purple,violet,0
wasteful,lavish,0
selfish,altruistic,1
superb,excellent,0
secular,worldly,0
scarlet,pink,0
pale,dark,1
minded,disposed,0
bitter,sour,0
unplayable,playable,1
magical,natural,1
civilized,cultured,0
right,lawful,0
unhappy,fortunate,1
tall,low,1
immortal,mortal,1
sharp,dull,1
partial,complete,1
violent,sharp,0
conspicuous,distinguished,0
regal,royal,0
tight,leaky,1
vindictive,bitter,0
individualistic,common,1
wonderful,ordinary,1
spiritual,inner,0
immaterial,important,1
frustrated,successful,1
conventional,formal,0
perfect,flawless,0
subtle,tangible,1
decent,indecent,1
professional,lay,1
pendulous,erect,1
wicked,unjust,0
natural,unnatural,1
occupied,unoccupied,1
submissive,obedient,0
beautiful,bloody,0
unhappy,unlucky,0
inaccurate,faulty,0
bilingual,monolingual,1
prosaic,poetic,1
immutable,mutable,1
happy,sad,1
oval,ovate,0
permanent,temporary,1
covered,bare,1
unfavourable,good,1
diaphanous,transparent,0
windy,slow,1
upright,horizontal,1
black,dim,0
imperial,majestic,0
future,present,1
unsound,sound,1
small,big,1
deficient,sufficient,1
iambic,trochaic,1
prior,former,0
considerable,important,0
back,front,1
little,insignificant,0
plastic,elastic,1
complex,detailed,0
explicit,plain,0
unacceptable,acceptable,1
utopian,realistic,1
thick,fast,0
free,unfree,1
early,first,0
open,unavailable,1
unprincipled,immoral,0
granular,fine,1
pitiful,poor,0
wrong,unjust,0
digital,analog,1
shocked,aghast,0
democratic,monarchical,1
heroic,bold,0
amateur,professional,1
reflective,meditative,0
easy,easygoing,0
unintelligible,clear,1
outstanding,great,0
focused,unfocused,1
constitutional,unconstitutional,1
top,first,0
competent,inadequate,1
serious,easy,1
bad,mild,1
autochthonous,indigenous,0
reliant,independent,1
despondent,depressed,0
next,adjacent,0
advanced,low,1
separate,divided,0
fair,extraordinary,1
virulent,avirulent,1
asleep,awake,1
bumpy,smooth,1
small,old,1
spectral,natural,1
uncomfortable,comfortable,1
voluminous,small,1
troubled,quiet,1
real,authentic,0
wrong,incorrect,0
compassionate,tender,0
unnecessary,superfluous,0
light,airy,0
vigorous,robust,0
distinct,distinguished,0
least,minimum,0
equal,fair,0
positive,convinced,0
operational,usable,0
christian,civilized,0
tough,good,1
hostile,unfriendly,0
nearsighted,farsighted,1
beneficial,disadvantageous,1
tough,delicate,1
christian,agnostic,1
elder,senior,0
local,express,1
pertinent,suitable,0
convenient,suitable,0
persistent,deciduous,1
communal,single,1
astronomical,small,1
mature,childish,1
irreligious,religious,1
quadruple,double,0
main,dependent,1
unacceptable,offensive,0
conscious,unaware,1
successful,profitable,0
whole,unbroken,0
considerable,substantial,0
superhuman,human,1
broad,comprehensive,0
thick,deep,0
free,occupied,1
unfair,disproportionate,0
white,innocent,0
chaotic,organized,1
immortal,incorruptible,0
middle,early,1
anal,oral,1
intense,vivid,0
improbable,probable,1
healthy,wholesome,0
pregnant,open,0
lawful,legitimate,0
immutable,unalterable,0
strict,tolerant,1
nervous,neural,0
gratuitous,unnecessary,0
prepared,unwilling,1
fine,harsh,1
closed,tight,0
active,transitive,0
armored,unarmored,1
dead,sensitive,1
innocent,harmful,1
incompetent,unfit,0
sufficient,satisfactory,0
inferior,top,1
painful,good,1
exposed,open,0
anhydrous,hydrous,1
professional,amateurish,1
agricultural,urban,1
catholic,liberal,0
positive,uncertain,1
mandatory,optional,1
messy,neat,1
destructive,deadly,0
unusual,ordinary,1
apprehensive,fearful,0
pale,blank,0
modern,recent,0
endemic,cosmopolitan,1
intermediate,immediate,1
certain,uncertain,1
big,immature,1
wholesome,unwholesome,1
protected,secure,0
dishonest,false,0
fresh,salty,1
aquatic,terrestrial,1
rational,physical,1
mobile,fickle,0
adequate,capable,0
sinuous,curved,0
inshore,offshore,1
eleventh,11th,0
eccentric,odd,0
small,loud,1
neutral,aligned,1
opposite,analogous,1
incorrect,erroneous,0
secondary,primary,1
positive,absolute,0
unfamiliar,common,1
cheerful,optimistic,0
adequate,inadequate,1
achromatic,chromatic,1
theoretical,ideal,0
electric,magnetic,0
formal,informal,1
naked,bare,0
sharp,gritty,0
independent,partisan,1
bad,dire,0
exquisite,rare,0
black,light,1
honest,dishonest,1
modern,contemporary,0
unfinished,finished,1
malignant,benign,1
ventral,dorsal,1
rapid,slow,1
anachronistic,outdated,0
legitimate,reasonable,0
average,usual,0
opaque,brilliant,1
multinational,transnational,0
obtuse,dull,0
psychic,physical,1
pathetic,miserable,0
cultural,ethnical,0
undivided,divided,1
beneficial,good,0
somatic,mental,1
loud,brassy,0
big,heavy,0
noticeable,weak,1
unlawful,legitimate,1
serrated,smooth,1
married,unmarried,1
greek,spartan,0
magnificent,splendid,0
joyous,lively,0
normal,abnormal,1
dramatic,scenic,0
pathological,healthy,1
essential,substantial,0
contiguous,distant,1
rough,refined,1
bearded,shaven,1
ill,good,1
primary,incidental,1
optimistic,pessimistic,1
intelligent,naive,1
ingenious,intelligent,0
subtle,palpable,1
secondary,major,1
prevalent,successful,0
delicate,tough,1
elaborate,plain,1
mature,green,1
arid,dry,0
unrelated,foreign,0
common,profane,0
immediate,past,1
live,recorded,1
fine,exquisite,0
cosmetic,functional,1
indignant,angry,0
nonprofit,commercial,1
boring,tiresome,0
sweet,dry,1
violet,purplish,0
poisonous,edible,1
vertical,inclined,1
civilized,enlightened,0
effective,potential,1
educated,uneducated,1
true,inaccurate,1
high,sober,1
unhealthy,healthy,1
overdue,late,0
separable,inseparable,1
potent,able,0
unmanned,manned,1
empty,clean,0
matchless,single,0
supranational,national,1
undivided,fractional,1
crucial,decisive,0
optional,facultative,0
extraordinary,normal,1
fussy,fastidious,0
incommensurate,commensurate,1
precise,formal,0
integral,intact,0
immobile,mobile,1
spectacular,outstanding,0
arrogant,haughty,0
surrogate,biological,1
polychromatic,monochromatic,1
analytical,synthetic,1
involved,uninvolved,1
large,inconspicuous,1
unlucky,unfortunate,0
rainy,clear,1
senseless,stupid,0
poor,inadequate,0
indirect,secondary,0
deep,close,1
approximate,exact,1
lively,gay,0
benthic,planktonic,1
authoritarian,democratic,1
angry,calm,1
effective,efficacious,0
solid,impenetrable,0
fraudulent,fake,0
docile,wild,1
intellectual,physical,1
advanced,modern,0
superior,inferior,1
sober,steady,0
exclusive,inclusive,1
wonderful,grand,0
young,mature,1
present,future,1
limited,unrestricted,1
critical,uncritical,1
puffy,little,1
fatal,black,0
general,indefinite,0
large,enormous,0
subatomic,large,1
subordinate,dominant,1
previous,future,1
corporeal,mental,1
intolerant,tolerant,1
nominal,titular,0
defunct,operative,1
intrinsic,external,1
last,first,1
preventative,prophylactic,0
mixed,segregated,1
bound,unbound,1
toxic,nontoxic,1
earnest,warm,0
hale,healthy,0
repulsive,attractive,1
opaque,clear,1
charming,natural,1
general,particular,1
rigorous,strict,0
irrelevant,relative,1
comfortable,narrow,1
delighted,pleased,0
classical,hellenic,0
cheerful,pessimistic,1
uncommon,ordinary,1
reserved,distant,0
amorphous,organic,1
despicable,low,0
molar,molecular,1
socialist,capitalist,1
unplanned,unintentional,0
mutable,immutable,1
common,noble,1
deep,obscure,0
gentle,intense,1
unholy,holy,1
hairy,haired,0
insensitive,sensitive,1
abrupt,smooth,1
capable,incapable,1
great,enormous,0
irregular,perfect,1
amphoteric,acidic,1
exclusionary,inclusionary,1
deciduous,evergreen,1
novel,old,1
enough,adequate,0
planetary,national,1
inseparable,individual,0
free,unrestrained,0
unavailable,available,1
irregular,abnormal,0
ridiculous,serious,1
merciful,compassionate,0
old,immature,1
intransitive,transitive,1
conceptual,concrete,1
similar,homogenous,0
sexual,nonsexual,1
southern,southerly,0
unlawful,wrongful,0
constant,variable,1
top,better,0
sixth,6th,0
privy,private,0
prominent,inconspicuous,1
actual,fictitious,1
infinite,perfect,0
ugly,good,1
limp,stiff,1
ready,apt,0
unicameral,bicameral,1
unincorporated,organized,1
worldly,mundane,0
mixed,homogeneous,1
