word1,word2,label,bert_pred,dual_pred,edit_distance,edit_distance_norm,char_jaccard,len_diff,bert_correct,dual_correct,category,ed_bin,jaccard_bin,len_diff_bin
ascend,fall,1,1,1,6,1.0,0.125,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
ascent,decline,1,1,1,5,0.7142857142857143,0.3333333333333333,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
ascent,descent,1,1,1,2,0.2857142857142857,0.7142857142857143,1,True,True,both,"(0.2,0.4]","(0.6,0.8]",1
ascent,fall,1,0,1,6,1.0,0.125,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
ascertain,check,0,1,0,8,0.8888888888888888,0.2,4,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
ascertain,find,0,0,0,8,0.8888888888888888,0.2,5,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
ashen,white,0,0,0,5,1.0,0.25,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
asocial,social,1,1,1,1,0.14285714285714285,1.0,1,True,True,both,"(0,0.2]","(0.8,1.0]",1
assemblage,convention,0,0,0,10,1.0,0.07692307692307693,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
assemble,meet,0,0,0,7,0.875,0.2857142857142857,4,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
assent,agree,0,1,0,4,0.6666666666666666,0.2857142857142857,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
assets,liabilities,1,1,1,8,0.7272727272727273,0.5714285714285714,5,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
assign,appoint,0,0,0,5,0.7142857142857143,0.375,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
assign,apportion,0,0,0,6,0.6666666666666666,0.3333333333333333,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
assure,ascertain,0,1,0,6,0.6666666666666666,0.4444444444444444,3,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",3-5
astonishing,surprising,0,0,0,6,0.5454545454545454,0.36363636363636365,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
astronomical,little,1,0,1,11,0.9166666666666666,0.2727272727272727,6,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",6+
asymmetrical,symmetrical,1,1,1,1,0.08333333333333333,1.0,1,True,True,both,"(0,0.2]","(0.8,1.0]",1
atheistic,religious,1,1,1,9,1.0,0.25,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
athletic,gymnastic,0,0,0,6,0.6666666666666666,0.3333333333333333,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
athletic,robust,0,0,0,7,0.875,0.08333333333333333,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
atmospheric,aerial,0,1,1,8,0.7272727272727273,0.3333333333333333,5,False,False,neither,"(0.6,0.8]","(0.2,0.4]",3-5
atomic,molecular,1,1,1,8,0.8888888888888888,0.4,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
atonality,key,1,1,1,8,0.8888888888888888,0.1111111111111111,6,True,True,both,"(0.8,1.0]","(0,0.2]",6+
attack,defend,1,0,1,6,1.0,0.0,0,False,True,dual_only,"(0.8,1.0]",0,0
attain,accomplish,0,0,0,8,0.8,0.18181818181818182,4,True,True,both,"(0.6,0.8]","(0,0.2]",3-5
attain,overtake,0,1,0,6,0.75,0.2222222222222222,2,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",2
attain,strike,0,1,0,5,0.8333333333333334,0.25,0,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",0
attendee,audience,0,0,0,5,0.625,0.5,0,True,True,both,"(0.6,0.8]","(0.4,0.6]",0
attire,clothes,0,0,0,6,0.8571428571428571,0.2,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
attributive,predicative,1,1,1,6,0.5454545454545454,0.5454545454545454,0,True,True,both,"(0.4,0.6]","(0.4,0.6]",0
atypical,typical,1,1,1,1,0.125,1.0,1,True,True,both,"(0,0.2]","(0.8,1.0]",1
audacious,brave,0,0,0,8,0.8888888888888888,0.09090909090909091,4,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
augmentative,diminutive,1,1,1,6,0.5,0.7,2,True,True,both,"(0.4,0.6]","(0.6,0.8]",2
aunty,aunt,0,1,1,1,0.2,0.8,1,False,False,neither,"(0,0.2]","(0.6,0.8]",1
aunt,nephew,1,0,1,6,1.0,0.125,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
austere,rigorous,0,0,0,8,1.0,0.3333333333333333,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
authentic,counterfeit,1,0,1,8,0.7272727272727273,0.5454545454545454,2,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",2
authoritative,important,0,0,0,9,0.6923076923076923,0.4166666666666667,4,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
authoritative,positive,0,0,0,7,0.5384615384615384,0.45454545454545453,5,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
authorize,forbid,1,0,1,7,0.7777777777777778,0.25,3,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
autochthonous,allochthonous,1,1,1,2,0.15384615384615385,0.8888888888888888,0,True,True,both,"(0,0.2]","(0.8,1.0]",0
automatic,manual,1,1,1,8,0.8888888888888888,0.3333333333333333,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
automobile,tractor,0,0,0,9,0.9,0.2727272727272727,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
autonomous,dependent,1,1,1,9,0.9,0.2,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
autonomy,heteronomy,1,1,1,4,0.4,0.5,2,True,True,both,"(0.2,0.4]","(0.4,0.6]",2
available,free,0,1,0,8,0.8888888888888888,0.125,5,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
avail,help,0,0,0,5,1.0,0.14285714285714285,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
average,mean,0,0,0,5,0.7142857142857143,0.2857142857142857,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
average,ordinary,0,0,0,7,0.875,0.2,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
average,regular,0,1,0,7,1.0,0.5714285714285714,0,False,True,dual_only,"(0.8,1.0]","(0.4,0.6]",0
average,run,0,0,0,6,0.8571428571428571,0.14285714285714285,4,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
average,uncommon,1,0,0,8,1.0,0.0,1,False,False,neither,"(0.8,1.0]",0,1
aversion,distaste,0,1,0,8,1.0,0.4,0,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",0
avirulent,virulent,1,1,1,1,0.1111111111111111,0.8888888888888888,1,True,True,both,"(0,0.2]","(0.8,1.0]",1
avocation,business,0,1,0,9,1.0,0.18181818181818182,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
awake,asleep,1,1,1,4,0.6666666666666666,0.2857142857142857,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
aware,informed,0,0,0,6,0.75,0.2,3,True,True,both,"(0.6,0.8]","(0,0.2]",3-5
aware,unaware,1,0,1,2,0.2857142857142857,0.6666666666666666,2,False,True,dual_only,"(0.2,0.4]","(0.6,0.8]",2
awful,nice,1,0,1,5,1.0,0.0,1,False,True,dual_only,"(0.8,1.0]",0,1
awkward,easy,1,0,1,6,0.8571428571428571,0.125,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
background,foreground,1,0,1,4,0.4,0.5,0,False,True,dual_only,"(0.2,0.4]","(0.4,0.6]",0
back,advance,1,0,1,5,0.7142857142857143,0.25,3,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
bad,spoiled,0,0,0,6,0.8571428571428571,0.1111111111111111,4,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
bag,pocket,0,0,0,6,1.0,0.0,3,True,True,both,"(0.8,1.0]",0,3-5
bag,purse,0,0,0,5,1.0,0.0,2,True,True,both,"(0.8,1.0]",0,2
balance,comparison,0,0,0,9,0.9,0.25,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
balance,unbalance,1,1,1,2,0.2222222222222222,0.8571428571428571,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
bald,bearded,1,0,1,4,0.5714285714285714,0.5,3,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
balloon,toy,0,0,0,6,0.8571428571428571,0.14285714285714285,4,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
bane,boon,1,0,1,3,0.75,0.4,0,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",0
banner,streamer,0,0,0,6,0.75,0.375,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
baptise,baptize,0,1,0,1,0.14285714285714285,0.75,0,False,True,dual_only,"(0,0.2]","(0.6,0.8]",0
barbarian,civilized,1,0,1,9,1.0,0.09090909090909091,0,False,True,dual_only,"(0.8,1.0]","(0,0.2]",0
bargain,contract,0,0,0,7,0.875,0.3333333333333333,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
barren,bare,0,0,0,2,0.3333333333333333,0.8,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
barren,desolate,0,0,0,8,1.0,0.2,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
barren,fruitful,1,0,1,8,1.0,0.1,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
baseless,unfounded,0,1,0,9,1.0,0.1,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
base,apex,1,0,1,3,0.75,0.3333333333333333,0,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",0
beam,radiate,0,0,0,6,0.8571428571428571,0.25,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
bearing,influence,0,0,0,8,0.8888888888888888,0.2727272727272727,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
bear,entertain,0,0,0,7,0.7777777777777778,0.42857142857142855,5,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
bear,uphold,0,1,0,6,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
beat,drum,0,0,0,4,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
beauty,ugliness,1,0,1,8,1.0,0.18181818181818182,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
beginning,ending,1,1,1,4,0.4444444444444444,0.6666666666666666,3,True,True,both,"(0.4,0.6]","(0.6,0.8]",3-5
begin,commence,0,0,0,7,0.875,0.25,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
begin,end,1,1,1,4,0.8,0.3333333333333333,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
begin,terminate,1,1,1,6,0.6666666666666666,0.3333333333333333,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
beg,give,1,0,1,4,1.0,0.4,1,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",1
belief,unbelief,1,1,1,2,0.25,0.7142857142857143,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
believable,unbelievable,1,1,1,2,0.16666666666666666,0.75,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
believer,unbeliever,1,1,1,2,0.2,0.75,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
believer,worshipper,0,1,0,7,0.7,0.2727272727272727,2,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",2
believe,disbelieve,1,1,1,3,0.3,0.7142857142857143,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
belligerent,peaceful,1,0,1,9,0.8181818181818182,0.15384615384615385,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
beloved,dear,0,0,0,6,0.8571428571428571,0.25,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
bench,workbench,0,1,0,4,0.4444444444444444,0.5555555555555556,4,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
bend,flexure,0,0,0,6,0.8571428571428571,0.1111111111111111,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
bend,stoop,0,0,0,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
beneficial,harmful,1,0,1,8,0.8,0.25,3,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
beneficial,helpful,0,0,0,7,0.7,0.2727272727272727,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
benevolent,philanthropic,0,1,0,12,0.9230769230769231,0.3076923076923077,3,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",3-5
benign,malign,1,1,1,3,0.5,0.375,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
besiege,invest,0,0,1,6,0.8571428571428571,0.375,1,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",1
bid,direct,0,1,0,5,0.8333333333333334,0.2857142857142857,3,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",3-5
bigot,fanatic,0,0,0,6,0.8571428571428571,0.2222222222222222,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
big,build,0,0,0,3,0.6,0.3333333333333333,2,True,True,both,"(0.4,0.6]","(0.2,0.4]",2
big,light,1,0,1,3,0.6,0.3333333333333333,2,False,True,dual_only,"(0.4,0.6]","(0.2,0.4]",2
binary,ascii,1,1,1,6,1.0,0.25,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
binary,boolean,0,0,1,6,0.8571428571428571,0.3333333333333333,1,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",1
binary,text,1,0,1,6,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
bipartisan,partisan,1,1,1,2,0.2,0.875,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
birth,death,1,1,1,3,0.6,0.25,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
bisexual,heterosexual,1,1,1,6,0.5,0.5,4,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
bitch,whine,0,0,0,5,1.0,0.25,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
bitter,sharp,0,1,0,6,1.0,0.1111111111111111,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
bitter,tasteless,1,1,0,7,0.7777777777777778,0.25,3,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",3-5
bizarre,outlandish,0,0,0,9,0.9,0.14285714285714285,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
bizarre,whimsical,0,0,0,8,0.8888888888888888,0.16666666666666666,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
black,descent,0,0,0,6,0.8571428571428571,0.1,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
black,white,1,1,1,5,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
blame,excuse,1,0,1,5,0.8333333333333334,0.1111111111111111,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
blame,free,1,0,1,4,0.8,0.14285714285714285,1,False,True,dual_only,"(0.6,0.8]","(0,0.2]",1
blanket,cover,0,0,0,6,0.8571428571428571,0.09090909090909091,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
bleak,stark,0,0,0,4,0.8,0.25,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
blend,separate,1,0,1,8,1.0,0.1,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
blessed,damned,1,1,1,5,0.7142857142857143,0.25,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
blind,deceive,0,0,0,6,0.8571428571428571,0.25,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
blind,sighted,1,0,1,6,0.8571428571428571,0.2,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
blink,flash,0,1,0,4,0.8,0.1111111111111111,0,False,True,dual_only,"(0.6,0.8]","(0,0.2]",0
block,free,1,1,1,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
block,think,1,0,1,4,0.8,0.1111111111111111,0,False,True,dual_only,"(0.6,0.8]","(0,0.2]",0
blond,fair,0,0,0,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
bloody,bloodless,1,1,1,4,0.4444444444444444,0.5714285714285714,3,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
bloody,cruel,0,0,0,6,1.0,0.1111111111111111,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
blow,hit,0,0,0,4,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
blue,blueish,0,1,0,3,0.42857142857142855,0.5714285714285714,3,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
blue,clean,1,0,1,4,0.8,0.2857142857142857,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
bluish,neutral,1,0,1,6,0.8571428571428571,0.18181818181818182,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
blunt,rude,0,0,0,4,0.8,0.125,1,True,True,both,"(0.6,0.8]","(0,0.2]",1
blunt,sharpen,1,0,1,7,1.0,0.09090909090909091,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
blunt,short,0,0,0,4,0.8,0.1111111111111111,0,True,True,both,"(0.6,0.8]","(0,0.2]",0
blur,sharpen,1,0,1,6,0.8571428571428571,0.1,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
bodily,physical,0,1,1,7,0.875,0.2727272727272727,2,False,False,neither,"(0.8,1.0]","(0.2,0.4]",2
bogus,fake,0,0,0,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
bogus,genuine,1,0,1,6,0.8571428571428571,0.25,2,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",2
boil,freeze,1,0,1,6,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
bolt,dart,0,0,0,3,0.75,0.14285714285714285,0,True,True,both,"(0.6,0.8]","(0,0.2]",0
bolt,unbolt,1,1,1,2,0.3333333333333333,0.6666666666666666,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
bombastic,pompous,0,0,0,7,0.7777777777777778,0.3,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
bombastic,turgid,0,0,0,8,0.8888888888888888,0.16666666666666666,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
boost,push,0,1,0,4,0.8,0.14285714285714285,1,False,True,dual_only,"(0.6,0.8]","(0,0.2]",1
borrowing,transfer,1,0,1,8,0.8888888888888888,0.16666666666666666,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
borrow,lend,1,0,1,6,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
borrow,loan,1,0,0,5,0.8333333333333334,0.14285714285714285,2,False,False,neither,"(0.8,1.0]","(0,0.2]",2
bottom,best,1,1,1,4,0.6666666666666666,0.3333333333333333,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
boulevard,road,0,0,0,6,0.6666666666666666,0.4444444444444444,5,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
bound,free,1,1,1,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
boy,daughter,1,1,1,8,1.0,0.0,5,True,True,both,"(0.8,1.0]",0,3-5
brag,boast,0,0,0,3,0.6,0.2857142857142857,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
braid,plait,0,0,0,3,0.6,0.25,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
brave,cowardly,1,0,1,7,0.875,0.18181818181818182,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
brave,mean,1,0,1,4,0.8,0.2857142857142857,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
brave,warrior,0,0,0,6,0.8571428571428571,0.25,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
bra,ket,1,0,0,3,1.0,0.0,0,False,False,neither,"(0.8,1.0]",0,0
breach,break,0,0,0,2,0.3333333333333333,0.5714285714285714,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
breach,keep,1,0,1,5,0.8333333333333334,0.125,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
break,discipline,0,0,1,10,1.0,0.08333333333333333,5,True,False,bert_only,"(0.8,1.0]","(0,0.2]",3-5
break,elevate,1,1,1,5,0.7142857142857143,0.25,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
break,expose,0,1,0,6,1.0,0.1111111111111111,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
break,hold,1,0,1,5,1.0,0.0,1,False,True,dual_only,"(0.8,1.0]",0,1
break,restore,1,0,1,6,0.8571428571428571,0.25,2,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",2
breathing,stop,0,1,1,8,0.8888888888888888,0.08333333333333333,5,False,False,neither,"(0.8,1.0]","(0,0.2]",3-5
breed,crossbreed,0,0,0,5,0.5,0.5714285714285714,5,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
brethren,sister,1,0,1,6,0.75,0.375,2,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",2
bright,brilliant,0,0,0,5,0.5555555555555556,0.4444444444444444,3,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
bright,colorless,1,1,1,8,0.8888888888888888,0.09090909090909091,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
bright,witty,0,0,0,5,0.8333333333333334,0.25,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
brilliant,stupid,1,1,1,8,0.8888888888888888,0.18181818181818182,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
bring,convey,0,0,0,6,1.0,0.1,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
bring,import,0,1,0,6,1.0,0.2222222222222222,1,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",1
brittle,strong,1,0,1,7,1.0,0.2,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
broaden,specialize,1,0,1,9,0.9,0.15384615384615385,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
broad,extensive,0,1,0,9,1.0,0.0,4,False,True,dual_only,"(0.8,1.0]",0,3-5
broad,vast,0,1,0,5,1.0,0.125,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
broken,complete,1,0,1,7,0.875,0.18181818181818182,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
broke,rich,1,0,1,4,0.8,0.125,1,False,True,dual_only,"(0.6,0.8]","(0,0.2]",1
brown,bistre,0,0,0,5,0.8333333333333334,0.2222222222222222,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
brown,neutral,1,0,1,7,1.0,0.2,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
brown,toast,0,0,0,5,1.0,0.125,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
brutal,cruel,0,0,0,3,0.5,0.375,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
brutal,vicious,0,0,0,7,1.0,0.09090909090909091,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
buck,single,0,0,1,6,1.0,0.0,2,True,False,bert_only,"(0.8,1.0]",0,2
bud,blossom,0,0,0,6,0.8571428571428571,0.14285714285714285,4,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
build,demolish,1,0,0,7,0.875,0.3,3,False,False,neither,"(0.8,1.0]","(0.2,0.4]",3-5
bulky,little,1,1,1,6,1.0,0.125,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
bulky,thick,0,0,0,5,1.0,0.1111111111111111,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
bulk,minority,1,1,1,8,1.0,0.0,4,True,True,both,"(0.8,1.0]",0,3-5
bunker,trap,0,0,0,6,1.0,0.1111111111111111,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
burn,scald,0,0,0,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
bury,pit,0,0,0,4,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
bust,fix,1,0,0,4,1.0,0.0,1,False,False,neither,"(0.8,1.0]",0,1
byzantine,simple,1,0,0,8,0.8888888888888888,0.16666666666666666,3,False,False,neither,"(0.8,1.0]","(0,0.2]",3-5
cajole,coax,0,0,0,4,0.6666666666666666,0.42857142857142855,2,True,True,both,"(0.6,0.8]","(0.4,0.6]",2
calculated,measured,0,0,1,7,0.7,0.4,2,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",2
calculator,computer,0,1,0,6,0.6,0.5,2,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",2
call,employment,0,1,0,9,0.9,0.1,6,False,True,dual_only,"(0.8,1.0]","(0,0.2]",6+
call,invite,0,0,0,6,1.0,0.0,2,True,True,both,"(0.8,1.0]",0,2
calm,collected,0,0,0,7,0.7777777777777778,0.25,5,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
calm,composed,0,0,0,7,0.875,0.2222222222222222,4,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
calm,nervous,1,0,1,7,1.0,0.0,3,False,True,dual_only,"(0.8,1.0]",0,3-5
calm,peaceful,0,1,0,7,0.875,0.375,4,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",3-5
calm,stimulate,1,0,1,8,0.8888888888888888,0.3333333333333333,5,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",3-5
calm,stormy,1,0,1,5,0.8333333333333334,0.1111111111111111,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
cancel,abrogate,0,0,0,8,1.0,0.2,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
cancel,scrub,0,0,0,6,1.0,0.1111111111111111,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
candid,white,0,0,0,6,1.0,0.1111111111111111,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
candle,paschal,0,0,0,6,0.8571428571428571,0.3333333333333333,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
canonical,basic,0,0,0,6,0.6666666666666666,0.375,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
canonical,orthodox,0,0,0,9,1.0,0.09090909090909091,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
cantonment,camp,0,0,0,7,0.7,0.375,6,True,True,both,"(0.6,0.8]","(0.2,0.4]",6+
can,employ,1,0,0,6,1.0,0.0,3,False,False,neither,"(0.8,1.0]",0,3-5
capacity,competency,0,0,0,7,0.7,0.4,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
capitalism,communism,1,1,1,6,0.6,0.36363636363636365,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
capital,great,0,0,0,6,0.8571428571428571,0.2222222222222222,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
capricious,arbitrary,0,0,0,8,0.8,0.2727272727272727,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
capricious,whimsical,0,0,0,9,0.9,0.3333333333333333,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
carpenter,joiner,0,0,0,6,0.6666666666666666,0.3,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
carry,express,0,0,0,6,0.8571428571428571,0.125,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
cart,handcart,0,0,0,4,0.5,0.5714285714285714,4,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
caryopsis,grain,0,0,0,7,0.7777777777777778,0.3,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
case,shell,0,0,0,5,1.0,0.3333333333333333,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
cash,credit,1,0,1,5,0.8333333333333334,0.1111111111111111,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
cast,fashion,0,0,0,5,0.7142857142857143,0.2222222222222222,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
